1, none, minecraft:the_void, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4137, plains, terralith:blooming_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4138, none, terralith:stony_spires, MONSTER, minecraft:spider, 80, 4, 4
4139, none, terralith:stony_spires, MONSTER, minecraft:zombie, 80, 4, 4
4140, none, terralith:stony_spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
4141, none, terralith:stony_spires, MONSTER, minecraft:skeleton, 80, 4, 4
4142, none, terralith:stony_spires, MONSTER, minecraft:creeper, 80, 4, 4
4143, none, terralith:stony_spires, MONSTER, minecraft:slime, 80, 4, 4
4144, none, terralith:stony_spires, MONSTER, minecraft:enderman, 5, 1, 4
4145, none, terralith:stony_spires, MONSTER, minecraft:witch, 5, 1, 1
4146, none, terralith:stony_spires, MONSTER, eidolon:wraith, 60, 1, 3
4147, none, terralith:stony_spires, MONSTER, graveyard:nightmare, 10, 1, 1
4148, none, terralith:stony_spires, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4149, none, terralith:stony_spires, MONSTER, eidolon:zombie_brute, 60, 1, 3
4150, none, terralith:stony_spires, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4151, none, terralith:stony_spires, MONSTER, tconstruct:sky_slime, 80, 2, 4
4152, none, terralith:stony_spires, MONSTER, goety:wraith, 20, 1, 1
4153, none, terralith:stony_spires, MONSTER, goety:warlock, 10, 1, 1
4154, none, terralith:stony_spires, MONSTER, quark:stoneling, 80, 1, 1
4155, none, terralith:stony_spires, MONSTER, quark:toretoise, 80, 2, 4
4156, none, terralith:stony_spires, CREATURE, naturalist:snail, 10, 2, 3
4157, none, terralith:stony_spires, CREATURE, naturalist:bluejay, 10, 1, 4
4158, none, terralith:stony_spires, CREATURE, naturalist:canary, 10, 1, 4
4159, none, terralith:stony_spires, CREATURE, naturalist:robin, 10, 1, 4
4160, none, terralith:stony_spires, AMBIENT, minecraft:bat, 10, 8, 8
4161, none, terralith:stony_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4162, beach, terralith:gravel_beach, MONSTER, minecraft:spider, 80, 4, 4
4163, beach, terralith:gravel_beach, MONSTER, minecraft:zombie, 80, 4, 4
4164, beach, terralith:gravel_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
4165, beach, terralith:gravel_beach, MONSTER, minecraft:skeleton, 80, 4, 4
4166, beach, terralith:gravel_beach, MONSTER, minecraft:creeper, 80, 4, 4
4167, beach, terralith:gravel_beach, MONSTER, minecraft:slime, 80, 4, 4
4168, beach, terralith:gravel_beach, MONSTER, minecraft:enderman, 5, 1, 4
4169, beach, terralith:gravel_beach, MONSTER, minecraft:witch, 5, 1, 1
4170, beach, terralith:gravel_beach, MONSTER, eidolon:wraith, 60, 1, 3
4171, beach, terralith:gravel_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4172, beach, terralith:gravel_beach, MONSTER, eidolon:zombie_brute, 60, 1, 3
4173, beach, terralith:gravel_beach, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4174, beach, terralith:gravel_beach, MONSTER, tconstruct:sky_slime, 80, 2, 4
4175, beach, terralith:gravel_beach, MONSTER, goety:wraith, 20, 1, 1
4176, beach, terralith:gravel_beach, MONSTER, goety:warlock, 10, 1, 1
4177, beach, terralith:gravel_beach, MONSTER, quark:stoneling, 80, 1, 1
4178, beach, terralith:gravel_beach, MONSTER, quark:toretoise, 80, 2, 4
4179, beach, terralith:gravel_beach, CREATURE, minecraft:turtle, 10, 2, 5
4180, beach, terralith:gravel_beach, CREATURE, eidolon:slimy_slug, 10, 2, 5
4181, beach, terralith:gravel_beach, CREATURE, naturalist:coral_snake, 10, 1, 1
4182, beach, terralith:gravel_beach, AMBIENT, minecraft:bat, 10, 8, 8
4183, beach, terralith:gravel_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4184, jungle, terralith:jungle_mountains, MONSTER, minecraft:spider, 80, 4, 4
4185, jungle, terralith:jungle_mountains, MONSTER, minecraft:zombie, 80, 4, 4
4186, jungle, terralith:jungle_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
4187, jungle, terralith:jungle_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
4188, jungle, terralith:jungle_mountains, MONSTER, minecraft:creeper, 80, 4, 4
4189, jungle, terralith:jungle_mountains, MONSTER, minecraft:slime, 80, 4, 4
4190, jungle, terralith:jungle_mountains, MONSTER, minecraft:enderman, 5, 1, 4
4191, jungle, terralith:jungle_mountains, MONSTER, minecraft:witch, 5, 1, 1
4192, jungle, terralith:jungle_mountains, MONSTER, minecraft:ocelot, 10, 1, 3
4193, jungle, terralith:jungle_mountains, MONSTER, eidolon:wraith, 60, 1, 3
4194, jungle, terralith:jungle_mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4195, jungle, terralith:jungle_mountains, MONSTER, eidolon:zombie_brute, 60, 1, 3
4196, jungle, terralith:jungle_mountains, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4197, jungle, terralith:jungle_mountains, MONSTER, tconstruct:sky_slime, 80, 2, 4
4198, jungle, terralith:jungle_mountains, MONSTER, goety:wraith, 20, 1, 1
4199, jungle, terralith:jungle_mountains, MONSTER, goety:warlock, 10, 1, 1
4200, jungle, terralith:jungle_mountains, MONSTER, quark:stoneling, 80, 1, 1
4201, jungle, terralith:jungle_mountains, MONSTER, quark:toretoise, 80, 2, 4
4202, jungle, terralith:jungle_mountains, CREATURE, minecraft:chicken, 10, 8, 8
4203, jungle, terralith:jungle_mountains, CREATURE, minecraft:chicken, 10, 4, 4
4204, jungle, terralith:jungle_mountains, CREATURE, minecraft:parrot, 40, 1, 2
4205, jungle, terralith:jungle_mountains, CREATURE, minecraft:panda, 10, 1, 2
4206, jungle, terralith:jungle_mountains, CREATURE, environmental:yak, 10, 4, 4
4207, jungle, terralith:jungle_mountains, CREATURE, eidolon:slimy_slug, 10, 2, 3
4208, jungle, terralith:jungle_mountains, CREATURE, eidolon:slimy_slug, 10, 2, 5
4209, jungle, terralith:jungle_mountains, CREATURE, cnb:lizard, 80, 1, 4
4210, jungle, terralith:jungle_mountains, CREATURE, naturalist:snail, 10, 2, 3
4211, jungle, terralith:jungle_mountains, CREATURE, naturalist:coral_snake, 10, 1, 1
4212, jungle, terralith:jungle_mountains, CREATURE, naturalist:bluejay, 10, 1, 4
4213, jungle, terralith:jungle_mountains, CREATURE, naturalist:canary, 10, 1, 4
4214, jungle, terralith:jungle_mountains, CREATURE, naturalist:robin, 10, 1, 4
4215, jungle, terralith:jungle_mountains, CREATURE, naturalist:hippo, 15, 3, 4
4216, jungle, terralith:jungle_mountains, CREATURE, naturalist:lizard, 15, 1, 2
4217, jungle, terralith:jungle_mountains, CREATURE, naturalist:tortoise, 15, 1, 2
4218, jungle, terralith:jungle_mountains, AMBIENT, minecraft:bat, 10, 8, 8
4219, jungle, terralith:jungle_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4220, none, terralith:glacial_chasm, MONSTER, minecraft:spider, 80, 4, 4
4221, none, terralith:glacial_chasm, MONSTER, minecraft:zombie, 80, 4, 4
4222, none, terralith:glacial_chasm, MONSTER, minecraft:zombie_villager, 10, 1, 1
4223, none, terralith:glacial_chasm, MONSTER, minecraft:skeleton, 20, 4, 4
4224, none, terralith:glacial_chasm, MONSTER, minecraft:creeper, 80, 4, 4
4225, none, terralith:glacial_chasm, MONSTER, minecraft:slime, 80, 4, 4
4226, none, terralith:glacial_chasm, MONSTER, minecraft:enderman, 5, 1, 4
4227, none, terralith:glacial_chasm, MONSTER, minecraft:witch, 5, 1, 1
4228, none, terralith:glacial_chasm, MONSTER, minecraft:stray, 80, 4, 4
4229, none, terralith:glacial_chasm, MONSTER, eidolon:wraith, 60, 1, 3
4230, none, terralith:glacial_chasm, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4231, none, terralith:glacial_chasm, MONSTER, eidolon:zombie_brute, 60, 1, 3
4232, none, terralith:glacial_chasm, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4233, none, terralith:glacial_chasm, MONSTER, tconstruct:sky_slime, 80, 2, 4
4234, none, terralith:glacial_chasm, MONSTER, goety:wraith, 20, 1, 1
4235, none, terralith:glacial_chasm, MONSTER, goety:warlock, 10, 1, 1
4236, none, terralith:glacial_chasm, MONSTER, quark:stoneling, 80, 1, 1
4237, none, terralith:glacial_chasm, MONSTER, quark:toretoise, 80, 2, 4
4238, none, terralith:glacial_chasm, CREATURE, minecraft:rabbit, 10, 2, 3
4239, none, terralith:glacial_chasm, CREATURE, minecraft:polar_bear, 10, 1, 2
4240, none, terralith:glacial_chasm, CREATURE, eidolon:slimy_slug, 10, 2, 3
4241, none, terralith:glacial_chasm, CREATURE, naturalist:snail, 10, 2, 3
4242, none, terralith:glacial_chasm, CREATURE, naturalist:bluejay, 10, 1, 4
4243, none, terralith:glacial_chasm, CREATURE, naturalist:canary, 10, 1, 4
4244, none, terralith:glacial_chasm, CREATURE, naturalist:robin, 10, 1, 4
4245, none, terralith:glacial_chasm, AMBIENT, minecraft:bat, 10, 8, 8
4246, none, terralith:glacial_chasm, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4247, nether, incendium:toxic_heap, MONSTER, minecraft:phantom, 10, 1, 1
4248, nether, incendium:toxic_heap, MONSTER, minecraft:magma_cube, 80, 1, 3
4249, nether, incendium:toxic_heap, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4250, nether, incendium:toxic_heap, MONSTER, minecraft:zombified_piglin, 10, 1, 4
4251, nether, incendium:toxic_heap, MONSTER, minecraft:ghast, 10, 4, 4
4252, nether, incendium:toxic_heap, CREATURE, minecraft:strider, 60, 1, 2
4253, none, terralith:rocky_shrubland, MONSTER, minecraft:spider, 80, 4, 4
4254, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie, 80, 4, 4
4255, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
4256, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
4257, none, terralith:rocky_shrubland, MONSTER, minecraft:creeper, 80, 4, 4
4258, none, terralith:rocky_shrubland, MONSTER, minecraft:slime, 80, 4, 4
4259, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
4260, none, terralith:rocky_shrubland, MONSTER, eidolon:wraith, 60, 1, 3
4261, none, terralith:rocky_shrubland, MONSTER, graveyard:nightmare, 10, 1, 1
4262, none, terralith:rocky_shrubland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4263, none, terralith:rocky_shrubland, MONSTER, eidolon:zombie_brute, 60, 1, 3
4264, none, terralith:rocky_shrubland, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4265, none, terralith:rocky_shrubland, MONSTER, tconstruct:sky_slime, 80, 2, 4
4266, none, terralith:rocky_shrubland, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
4267, none, terralith:rocky_shrubland, MONSTER, goety:wraith, 20, 1, 1
4268, none, terralith:rocky_shrubland, MONSTER, goety:warlock, 10, 1, 1
4269, none, terralith:rocky_shrubland, MONSTER, quark:stoneling, 80, 1, 1
4270, none, terralith:rocky_shrubland, MONSTER, quark:toretoise, 80, 2, 4
4271, none, terralith:rocky_shrubland, CREATURE, minecraft:horse, 10, 2, 6
4272, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 10, 1, 3
4273, none, terralith:rocky_shrubland, CREATURE, eidolon:slimy_slug, 10, 2, 3
4274, none, terralith:rocky_shrubland, CREATURE, hamsters:hamster, 10, 1, 1
4275, none, terralith:rocky_shrubland, CREATURE, naturalist:snail, 10, 2, 3
4276, none, terralith:rocky_shrubland, CREATURE, naturalist:snake, 10, 1, 1
4277, none, terralith:rocky_shrubland, CREATURE, naturalist:bluejay, 10, 1, 4
4278, none, terralith:rocky_shrubland, CREATURE, naturalist:robin, 10, 1, 4
4279, none, terralith:rocky_shrubland, CREATURE, naturalist:butterfly, 10, 1, 3
4280, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
4281, none, terralith:rocky_shrubland, AMBIENT, naturalist:firefly, 10, 2, 3
4282, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4283, jungle, terralith:rocky_jungle, MONSTER, minecraft:spider, 80, 4, 4
4284, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie, 80, 4, 4
4285, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
4286, jungle, terralith:rocky_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
4287, jungle, terralith:rocky_jungle, MONSTER, minecraft:creeper, 80, 4, 4
4288, jungle, terralith:rocky_jungle, MONSTER, minecraft:slime, 80, 4, 4
4289, jungle, terralith:rocky_jungle, MONSTER, minecraft:enderman, 5, 1, 4
4290, jungle, terralith:rocky_jungle, MONSTER, minecraft:witch, 5, 1, 1
4291, jungle, terralith:rocky_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
4292, jungle, terralith:rocky_jungle, MONSTER, eidolon:wraith, 60, 1, 3
4293, jungle, terralith:rocky_jungle, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4294, jungle, terralith:rocky_jungle, MONSTER, eidolon:zombie_brute, 60, 1, 3
4295, jungle, terralith:rocky_jungle, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4296, jungle, terralith:rocky_jungle, MONSTER, tconstruct:sky_slime, 80, 2, 4
4297, jungle, terralith:rocky_jungle, MONSTER, goety:wraith, 20, 1, 1
4298, jungle, terralith:rocky_jungle, MONSTER, goety:warlock, 10, 1, 1
4299, jungle, terralith:rocky_jungle, MONSTER, quark:stoneling, 80, 1, 1
4300, jungle, terralith:rocky_jungle, MONSTER, quark:toretoise, 80, 2, 4
4301, jungle, terralith:rocky_jungle, CREATURE, minecraft:chicken, 10, 8, 8
4302, jungle, terralith:rocky_jungle, CREATURE, minecraft:chicken, 10, 4, 4
4303, jungle, terralith:rocky_jungle, CREATURE, minecraft:parrot, 40, 1, 2
4304, jungle, terralith:rocky_jungle, CREATURE, minecraft:panda, 10, 1, 2
4305, jungle, terralith:rocky_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 3
4306, jungle, terralith:rocky_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 5
4307, jungle, terralith:rocky_jungle, CREATURE, cnb:lizard, 80, 1, 4
4308, jungle, terralith:rocky_jungle, CREATURE, naturalist:snail, 10, 2, 3
4309, jungle, terralith:rocky_jungle, CREATURE, naturalist:coral_snake, 10, 1, 1
4310, jungle, terralith:rocky_jungle, CREATURE, naturalist:bluejay, 10, 1, 4
4311, jungle, terralith:rocky_jungle, CREATURE, naturalist:canary, 10, 1, 4
4312, jungle, terralith:rocky_jungle, CREATURE, naturalist:robin, 10, 1, 4
4313, jungle, terralith:rocky_jungle, CREATURE, naturalist:hippo, 15, 3, 4
4314, jungle, terralith:rocky_jungle, CREATURE, naturalist:lizard, 15, 1, 2
4315, jungle, terralith:rocky_jungle, CREATURE, naturalist:tortoise, 15, 1, 2
4316, jungle, terralith:rocky_jungle, AMBIENT, minecraft:bat, 10, 8, 8
4317, jungle, terralith:rocky_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4318, none, terralith:white_mesa, MONSTER, minecraft:spider, 80, 4, 4
4319, none, terralith:white_mesa, MONSTER, minecraft:zombie, 80, 4, 4
4320, none, terralith:white_mesa, MONSTER, minecraft:zombie_villager, 10, 1, 1
4321, none, terralith:white_mesa, MONSTER, minecraft:skeleton, 80, 4, 4
4322, none, terralith:white_mesa, MONSTER, minecraft:creeper, 80, 4, 4
4323, none, terralith:white_mesa, MONSTER, minecraft:slime, 80, 4, 4
4324, none, terralith:white_mesa, MONSTER, minecraft:enderman, 5, 1, 4
4325, none, terralith:white_mesa, MONSTER, minecraft:witch, 5, 1, 1
4326, none, terralith:white_mesa, MONSTER, eidolon:wraith, 60, 1, 3
4327, none, terralith:white_mesa, MONSTER, graveyard:nightmare, 10, 1, 1
4328, none, terralith:white_mesa, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4329, none, terralith:white_mesa, MONSTER, eidolon:zombie_brute, 60, 1, 3
4330, none, terralith:white_mesa, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4331, none, terralith:white_mesa, MONSTER, tconstruct:sky_slime, 80, 2, 4
4332, none, terralith:white_mesa, MONSTER, goety:wraith, 20, 1, 1
4333, none, terralith:white_mesa, MONSTER, goety:warlock, 10, 1, 1
4334, none, terralith:white_mesa, MONSTER, quark:stoneling, 80, 1, 1
4335, none, terralith:white_mesa, MONSTER, quark:toretoise, 80, 2, 4
4336, none, terralith:white_mesa, AMBIENT, minecraft:bat, 10, 8, 8
4337, none, terralith:white_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4338, none, terralith:blooming_valley, MONSTER, minecraft:spider, 80, 4, 4
4339, none, terralith:blooming_valley, MONSTER, minecraft:zombie, 80, 4, 4
4340, none, terralith:blooming_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
4341, none, terralith:blooming_valley, MONSTER, minecraft:skeleton, 80, 4, 4
4342, none, terralith:blooming_valley, MONSTER, minecraft:creeper, 80, 4, 4
4343, none, terralith:blooming_valley, MONSTER, minecraft:slime, 80, 4, 4
4344, none, terralith:blooming_valley, MONSTER, minecraft:enderman, 5, 1, 4
4345, none, terralith:blooming_valley, MONSTER, minecraft:witch, 5, 1, 1
4346, none, terralith:blooming_valley, MONSTER, eidolon:wraith, 60, 1, 3
4347, none, terralith:blooming_valley, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4348, none, terralith:blooming_valley, MONSTER, eidolon:zombie_brute, 60, 1, 3
4349, none, terralith:blooming_valley, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4350, none, terralith:blooming_valley, MONSTER, tconstruct:sky_slime, 80, 2, 4
4351, none, terralith:blooming_valley, MONSTER, goety:wraith, 20, 1, 1
4352, none, terralith:blooming_valley, MONSTER, goety:warlock, 10, 1, 1
4353, none, terralith:blooming_valley, MONSTER, quark:stoneling, 80, 1, 1
4354, none, terralith:blooming_valley, MONSTER, quark:toretoise, 80, 2, 4
4355, none, terralith:blooming_valley, CREATURE, minecraft:rabbit, 10, 2, 3
4356, none, terralith:blooming_valley, CREATURE, eidolon:slimy_slug, 10, 2, 5
4357, none, terralith:blooming_valley, CREATURE, naturalist:snail, 10, 2, 3
4358, none, terralith:blooming_valley, CREATURE, naturalist:bluejay, 10, 1, 4
4359, none, terralith:blooming_valley, CREATURE, naturalist:canary, 10, 1, 4
4360, none, terralith:blooming_valley, CREATURE, naturalist:robin, 10, 1, 4
4361, none, terralith:blooming_valley, AMBIENT, minecraft:bat, 10, 8, 8
4362, none, terralith:blooming_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4363, none, terralith:frozen_cliffs, MONSTER, minecraft:spider, 80, 4, 4
4364, none, terralith:frozen_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
4365, none, terralith:frozen_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
4366, none, terralith:frozen_cliffs, MONSTER, minecraft:skeleton, 20, 4, 4
4367, none, terralith:frozen_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
4368, none, terralith:frozen_cliffs, MONSTER, minecraft:slime, 80, 4, 4
4369, none, terralith:frozen_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4370, none, terralith:frozen_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4371, none, terralith:frozen_cliffs, MONSTER, minecraft:stray, 80, 4, 4
4372, none, terralith:frozen_cliffs, MONSTER, eidolon:wraith, 60, 1, 3
4373, none, terralith:frozen_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4374, none, terralith:frozen_cliffs, MONSTER, eidolon:zombie_brute, 60, 1, 3
4375, none, terralith:frozen_cliffs, MONSTER, decoration_delight:stool_entity, 20, 4, 4
4376, none, terralith:frozen_cliffs, MONSTER, tconstruct:sky_slime, 80, 2, 4
4377, none, terralith:frozen_cliffs, MONSTER, goety:wraith, 20, 1, 1
4378, none, terralith:frozen_cliffs, MONSTER, goety:warlock, 10, 1, 1
4379, none, terralith:frozen_cliffs, MONSTER, quark:stoneling, 80, 1, 1
4380, none, terralith:frozen_cliffs, MONSTER, quark:toretoise, 80, 2, 4
4381, none, terralith:frozen_cliffs, CREATURE, minecraft:rabbit, 10, 2, 3
4382, none, terralith:frozen_cliffs, CREATURE, minecraft:polar_bear, 10, 1, 2
4383, none, terralith:frozen_cliffs, CREATURE, eidolon:slimy_slug, 10, 2, 3
4384, none, terralith:frozen_cliffs, CREATURE, naturalist:snail, 10, 2, 3
4385, none, terralith:frozen_cliffs, CREATURE, naturalist:coral_snake, 10, 1, 1
4386, none, terralith:frozen_cliffs, CREATURE, naturalist:bluejay, 10, 1, 4
4387, none, terralith:frozen_cliffs, CREATURE, naturalist:canary, 10, 1, 4
